,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis,target
0,0.454262912273407,0.1548473834991455,-0.3507664203643799,0.9999632835388184,0.46939200162887573,0.1382799744606018,-0.32179582118988037,0.9999256134033203,0.4793930649757385,0.13823673129081726,-0.32180503010749817,0.9999533891677856,0.4895550012588501,0.1379527449607849,-0.3219144642353058,0.9999171495437622,0.43275704979896545,0.13925626873970032,-0.3122847080230713,0.9998908042907715,0.42132502794265747,0.1400628387928009,-0.3122332990169525,0.9999258518218994,0.411371648311615,0.14102929830551147,-0.3123262822628021,0.9998942613601685,0.505595326423645,0.14590953290462494,-0.12113463133573532,0.9998936653137207,0.39813774824142456,0.15037260949611664,-0.07645385712385178,0.9999327659606934,0.47362929582595825,0.17420287430286407,-0.27049821615219116,0.9999227523803711,0.4352913796901703,0.17415469884872437,-0.25813212990760803,0.9998335838317871,0.5806378722190857,0.25713905692100525,-0.04150163382291794,0.9998905658721924,0.32052141427993774,0.2480677217245102,0.06769079715013504,0.999466598033905,0.5990805625915527,0.4097197949886322,-0.22881878912448883,0.9876875281333923,0.2699911296367645,0.39729827642440796,-0.15178640186786652,0.9701943397521973,0.45958608388900757,0.3254493474960327,-0.47080159187316895,0.9736065864562988,0.40152087807655334,0.3199083209037781,-0.5317157506942749,0.9536147117614746,0.44063040614128113,0.2975848615169525,-0.48607146739959717,0.9403979182243347,0.4243150055408478,0.28904402256011963,-0.5907615423202515,0.9244775176048279,0.44323980808258057,0.282146155834198,-0.4243400990962982,0.9324823021888733,0.4174793064594269,0.27384859323501587,-0.526163637638092,0.9087741374969482,0.44915589690208435,0.2929553985595703,-0.44008490443229675,0.9206621646881104,0.41456061601638794,0.28368207812309265,-0.5116427540779114,0.8741428852081299,0.4673202633857727,0.513909637928009,-0.08463163673877716,0.9997978806495667,0.32109588384628296,0.49106523394584656,0.08475900441408157,0.9992756247520447,0.4189176559448242,0.7160711288452148,-0.1869351714849472,0.9929591417312622,0.05667537823319435,0.6133525371551514,-0.29884451627731323,0.9969221949577332,0.3974691331386566,0.8742455244064331,0.2476249486207962,0.979762852191925,0.34677866101264954,0.5977622866630554,0.27974534034729004,0.9334414005279541,0.3822754919528961,0.8928871154785156,0.285184383392334,0.8882948756217957,0.3933199346065521,0.5804882645606995,0.3489944040775299,0.8923957943916321,0.3901379406452179,0.9513088464736938,0.11178808659315109,0.9308850169181824,0.38484281301498413,0.6891623139381409,0.3697872459888458,0.839512825012207,1.0
1,0.44022589921951294,0.29022693634033203,-0.4492010176181793,0.9999390840530396,0.4461209774017334,0.27807191014289856,-0.40751856565475464,0.9998948574066162,0.45173195004463196,0.2777694761753082,-0.40754833817481995,0.999916136264801,0.4566909372806549,0.2777791917324066,-0.40779346227645874,0.999883234500885,0.4299975335597992,0.2794145345687866,-0.411991149187088,0.999863862991333,0.42299148440361023,0.27984917163848877,-0.411984384059906,0.9998840093612671,0.41709738969802856,0.28038910031318665,-0.4119352400302887,0.9998466372489929,0.4642493724822998,0.2853250205516815,-0.21895276010036469,0.9998689889907837,0.4111666977405548,0.28735238313674927,-0.23650263249874115,0.9998356699943542,0.45097318291664124,0.3013875484466553,-0.38197869062423706,0.9998456239700317,0.43163028359413147,0.30253249406814575,-0.3871697783470154,0.9997669458389282,0.5041391849517822,0.34860649704933167,-0.16109171509742737,0.9998260736465454,0.38019776344299316,0.34696048498153687,-0.24874438345432281,0.9994367957115173,0.5550076961517334,0.2646335959434509,-0.2029588371515274,0.9880821704864502,0.3418426811695099,0.25959599018096924,-0.4081713557243347,0.9722912907600403,0.5797861218452454,0.1688324511051178,-0.28479236364364624,0.9752067923545837,0.3275079131126404,0.1630905270576477,-0.5338878631591797,0.9567261338233948,0.5910364389419556,0.1418215036392212,-0.31992489099502563,0.9436695575714111,0.31905388832092285,0.13890862464904785,-0.5850929021835327,0.928309440612793,0.5842128992080688,0.13650944828987122,-0.3368048369884491,0.9362656474113464,0.32754695415496826,0.13451611995697021,-0.5724107027053833,0.9137576222419739,0.577241837978363,0.14818719029426575,-0.301001638174057,0.9257218837738037,0.33434993028640747,0.143297016620636,-0.5402993559837341,0.8826615810394287,0.483431875705719,0.5198904871940613,0.050604235380887985,0.9997900724411011,0.4054566025733948,0.5293334126472473,-0.05053507909178734,0.9993308186531067,0.6419936418533325,0.60399329662323,-0.14847464859485626,0.9905828833580017,0.4368818998336792,0.6642308235168457,-0.1383451372385025,0.9954434037208557,0.48391157388687134,0.5853116512298584,0.3021334111690521,0.9474697709083557,0.4539094567298889,0.7853664755821228,0.14385968446731567,0.9382368922233582,0.45724034309387207,0.5727063417434692,0.3481966555118561,0.8719125390052795,0.460604727268219,0.8018785715103149,0.1651192307472229,0.8969144821166992,0.4372483789920807,0.6236600875854492,0.30613255500793457,0.90822833776474,0.4542931914329529,0.8300430774688721,0.00139234634116292,0.852190375328064,1.0
2,0.5558397769927979,0.26698556542396545,-0.5105440616607666,0.9997722506523132,0.5621377825737,0.2559610903263092,-0.4835006296634674,0.9996470212936401,0.5676791667938232,0.2565377652645111,-0.4834478497505188,0.9996612668037415,0.5727860331535339,0.25710663199424744,-0.4835848808288574,0.9996592998504639,0.5470376014709473,0.25455865263938904,-0.4887932538986206,0.9995928406715393,0.5399184226989746,0.2538962662220001,-0.4889805316925049,0.999579668045044,0.5334555506706238,0.2534824311733246,-0.4891211986541748,0.9995913505554199,0.5777115821838379,0.2641342282295227,-0.3201434314250946,0.9994584321975708,0.5247536301612854,0.2615053951740265,-0.33652055263519287,0.9996179938316345,0.564463198184967,0.28455203771591187,-0.45241281390190125,0.9994187951087952,0.5466600060462952,0.28175199031829834,-0.45706498622894287,0.9991739392280579,0.6175699830055237,0.3282008767127991,-0.3049353361129761,0.9993475079536438,0.4884728789329529,0.3312903046607971,-0.32418331503868103,0.9987947344779968,0.6388146281242371,0.2149585783481598,-0.4667125642299652,0.9870010018348694,0.4509241282939911,0.21448248624801636,-0.4597194194793701,0.9736141562461853,0.638362467288971,0.09366285055875778,-0.56406170129776,0.9666289687156677,0.44308173656463623,0.09689140319824219,-0.5314133167266846,0.956994891166687,0.6410912275314331,0.0659390315413475,-0.6026437878608704,0.9295793771743774,0.4367040991783142,0.06635916978120804,-0.577873170375824,0.9260656833648682,0.6360006928443909,0.062372755259275436,-0.5960633158683777,0.9213778376579285,0.4441150724887848,0.061747655272483826,-0.5742374062538147,0.9125205278396606,0.6317232847213745,0.07243746519088745,-0.5715845227241516,0.9147593975067139,0.45039793848991394,0.0719677060842514,-0.5403931140899658,0.8859195709228516,0.5779349207878113,0.5586714744567871,-0.026025209575891495,0.999542236328125,0.4961170256137848,0.5525098443031311,0.026097496971488,0.9990179538726807,0.5496620535850525,0.7062544822692871,-0.09494251012802124,0.9882152676582336,0.38111093640327454,0.6443201899528503,-0.20576518774032593,0.9906749725341797,0.5360726714134216,0.8703547716140747,0.07091313600540161,0.9502795338630676,0.5204172134399414,0.6451153755187988,0.20918875932693481,0.9074893593788147,0.5326934456825256,0.8940269351005554,0.07672914862632751,0.8659377694129944,0.5371118187904358,0.6343090534210205,0.24946977198123932,0.863201379776001,0.5210469961166382,0.9046548008918762,-0.0913277119398117,0.9126373529434204,0.5433725118637085,0.7129855751991272,0.21897996962070465,0.8327155113220215,1.0
3,0.5007264018058777,0.16094374656677246,-0.5185042023658752,0.9997854232788086,0.5076369643211365,0.158656507730484,-0.47690412402153015,0.9996595978736877,0.5150094032287598,0.15750423073768616,-0.4770016372203827,0.9996767044067383,0.5216858386993408,0.1570359319448471,-0.4773615002632141,0.9996712803840637,0.4885307550430298,0.16263212263584137,-0.4826241135597229,0.9996023178100586,0.48023566603660583,0.16371993720531464,-0.4824725389480591,0.9995863437652588,0.47115030884742737,0.16467499732971191,-0.48236164450645447,0.9995715022087097,0.5278927087783813,0.16203725337982178,-0.2434721738100052,0.9994986057281494,0.45631662011146545,0.16502754390239716,-0.2738310694694519,0.9995870590209961,0.5123312473297119,0.14009134471416473,-0.43278995156288147,0.9994579553604126,0.48734375834465027,0.15433268249034882,-0.4412878155708313,0.999232292175293,0.5817896127700806,0.07721180468797684,-0.1525132656097412,0.9994109272956848,0.39911314845085144,0.1439158320426941,-0.1420295536518097,0.9989057779312134,0.7245566844940186,0.26449933648109436,-0.13675731420516968,0.988013744354248,0.2458009421825409,0.26232588291168213,-0.08198154717683792,0.9757792353630066,0.8669461607933044,0.26663416624069214,-0.43190717697143555,0.9698597192764282,0.1414775550365448,0.2694784104824066,-0.178129643201828,0.9605368971824646,0.9149779081344604,0.2743436396121979,-0.48229435086250305,0.9363182783126831,0.1019933894276619,0.27293017506599426,-0.18585273623466492,0.9314531087875366,0.9158531427383423,0.26961374282836914,-0.5567378997802734,0.9289698600769043,0.09680740535259247,0.270668089389801,-0.23857234418392181,0.9194941520690918,0.8986952304840088,0.26773568987846375,-0.476970374584198,0.9230082035064697,0.10945408791303635,0.27240437269210815,-0.2092609405517578,0.8958083987236023,0.5696975588798523,0.4367144703865051,0.04216044396162033,0.9995251893997192,0.45760104060173035,0.4507335126399994,-0.04193868488073349,0.9990546107292175,0.7668151259422302,0.5116017460823059,-0.14994052052497864,0.9852286577224731,0.4980851113796234,0.6105660200119019,-0.14907243847846985,0.9899436235427856,0.5802406072616577,0.5449293255805969,0.13533934950828552,0.9023142457008362,0.5201948285102844,0.6999586820602417,0.15493251383304596,0.9125473499298096,0.5417283177375793,0.5175971984863281,0.1729527711868286,0.8367350101470947,0.5206008553504944,0.6918608546257019,0.18546803295612335,0.8659055829048157,0.5302630066871643,0.6091140508651733,0.3711284101009369,0.8787256479263306,0.5373929738998413,0.7670570015907288,0.03243933618068695,0.8430882692337036,1.0
4,0.19827724993228912,0.23635481297969818,-0.8212936520576477,0.9997795820236206,0.18664850294589996,0.2265121340751648,-0.8367947936058044,0.9996823072433472,0.1800357699394226,0.22632749378681183,-0.8366935849189758,0.9996938705444336,0.1725066751241684,0.2263057827949524,-0.836715817451477,0.9996952414512634,0.20342837274074554,0.2266511768102646,-0.850330650806427,0.999633252620697,0.20923005044460297,0.22671350836753845,-0.8503724932670593,0.999613881111145,0.21550814807415009,0.22676533460617065,-0.850361168384552,0.9996034502983093,0.1575818657875061,0.23502130806446075,-0.7495343685150146,0.9995291829109192,0.22074244916439056,0.2342417687177658,-0.8115184307098389,0.9996157288551331,0.1927776336669922,0.24412338435649872,-0.7854279279708862,0.999495267868042,0.20845983922481537,0.24502108991146088,-0.802365243434906,0.9992862939834595,0.11586979031562805,0.2957595884799957,-0.6240647435188293,0.9991335272789001,0.30760911107063293,0.29806533455848694,-0.7086231112480164,0.998567521572113,0.16818995773792267,0.1772688627243042,-0.757398784160614,0.983434796333313,0.31117257475852966,0.1798633337020874,-0.847718358039856,0.9742251634597778,0.20353934168815613,0.11262855678796768,-1.009246826171875,0.9497381448745728,0.2247687727212906,0.11357751488685608,-1.058447241783142,0.956082820892334,0.20233258605003357,0.08628655225038528,-1.1250331401824951,0.9136528968811035,0.224734827876091,0.08582718670368195,-1.1809126138687134,0.9255028963088989,0.20576784014701843,0.09132321178913116,-1.1563514471054077,0.90720134973526,0.21729344129562378,0.09207689017057419,-1.204422950744629,0.9134650230407715,0.20730891823768616,0.10398241877555847,-1.0389248132705688,0.9000536799430847,0.21717849373817444,0.10413115471601486,-1.0820616483688354,0.8912671804428101,0.21568726003170013,0.4078039228916168,0.02450445108115673,0.9995185732841492,0.31522470712661743,0.41303208470344543,-0.024840939790010452,0.9990962147712708,0.10982901602983475,0.315711110830307,0.2370615452528,0.896247923374176,0.36786678433418274,0.3125187158584595,0.17500938475131989,0.9125938415527344,0.05824080854654312,0.2740749716758728,0.6391615867614746,0.8349345326423645,0.33718377351760864,0.2870481610298157,0.8108860850334167,0.8258448839187622,0.045669905841350555,0.2740069329738617,0.6837195754051208,0.7728542685508728,0.3224817216396332,0.28791293501853943,0.8788241744041443,0.7866660952568054,0.03789642080664635,0.2359965741634369,0.6009995937347412,0.8171480298042297,0.34506794810295105,0.2685701251029968,0.889424741268158,0.765252947807312,1.0
5,0.5143700242042542,0.0930711030960083,-0.48672354221343994,0.999795138835907,0.5302533507347107,0.07632242888212204,-0.42885732650756836,0.9997100234031677,0.542144238948822,0.07646670937538147,-0.4290447235107422,0.9997180700302124,0.5530620813369751,0.07714857906103134,-0.4295240342617035,0.9997180104255676,0.49852263927459717,0.07718565315008163,-0.4286521375179291,0.9996638298034668,0.4879968464374542,0.07791674882173538,-0.4284946620464325,0.9996448755264282,0.4778200387954712,0.07888637483119965,-0.4284444749355316,0.9996368885040283,0.5688716173171997,0.09157618135213852,-0.21658994257450104,0.9995682239532471,0.4669579565525055,0.0905354842543602,-0.19191043078899384,0.9996501803398132,0.5352270603179932,0.11851339787244797,-0.38309887051582336,0.9995436072349548,0.5005097985267639,0.11789679527282715,-0.38584771752357483,0.9993548393249512,0.6464982628822327,0.2328503578901291,-0.18995612859725952,0.9991897940635681,0.3989233076572418,0.25454598665237427,-0.04947386682033539,0.9986248016357422,0.7066912055015564,0.37360304594039917,-0.46120259165763855,0.9843422174453735,0.1686800867319107,0.39172905683517456,-0.31134793162345886,0.9743411540985107,0.55946946144104,0.28773030638694763,-0.7806239724159241,0.9542078375816345,0.49629032611846924,0.28790292143821716,-0.7144854068756104,0.9569060802459717,0.5409010648727417,0.23835471272468567,-0.8441473841667175,0.9208597540855408,0.5073204636573792,0.2411198616027832,-0.7832676768302917,0.9244964718818665,0.5455710291862488,0.23095524311065674,-0.8037179112434387,0.9149205088615417,0.5031751990318298,0.23453180491924286,-0.7323729395866394,0.9113544821739197,0.5459194779396057,0.244536355137825,-0.7640936970710754,0.9077315330505371,0.5037607550621033,0.24978919327259064,-0.6987847685813904,0.8877576589584351,0.5643507838249207,0.5051437020301819,-0.08015325665473938,0.9995622634887695,0.4475227892398834,0.501189649105072,0.08014222234487534,0.9991714358329773,0.5443262457847595,0.7080532312393188,-0.23116470873355865,0.9039239883422852,0.1858791559934616,0.6348312497138977,-0.21532177925109863,0.9188581109046936,0.5068347454071045,0.8096251487731934,0.3089178800582886,0.8432794213294983,0.4667685329914093,0.6170079112052917,0.30508890748023987,0.7985948920249939,0.5032038688659668,0.8113303780555725,0.36726343631744385,0.7837474942207336,0.4990251064300537,0.5999752283096313,0.365915983915329,0.7718397378921509,0.5023221969604492,0.8745744228363037,0.2731074094772339,0.828832745552063,0.5241636633872986,0.6735399961471558,0.3265693485736847,0.7506123781204224,1.0
6,0.3094949424266815,0.23541690409183502,-0.13317140936851501,0.9979119896888733,0.2691584527492523,0.2204914391040802,-0.12331585586071014,0.9978773593902588,0.1689671128988266,0.22202534973621368,-0.12337157875299454,0.9980481863021851,0.2784026861190796,0.2228526622056961,-0.12357660382986069,0.9982092380523682,0.3762231171131134,0.21592089533805847,-0.10837578028440475,0.9972571134567261,0.39705953001976013,0.2149883210659027,-0.10848942399024963,0.996878981590271,0.4108087122440338,0.2134905755519867,-0.10878828167915344,0.9968928694725037,0.2628653645515442,0.23437395691871643,-0.06219126656651497,0.9976223111152649,0.4311569929122925,0.2292357087135315,0.009303174912929535,0.9962930083274841,0.25781920552253723,0.2598227262496948,-0.10757368057966232,0.9953427314758301,0.3871624171733856,0.2577171325683594,-0.08714290708303452,0.991705060005188,0.48236820101737976,0.30100736021995544,-0.1056532934308052,0.997327983379364,0.46288827061653137,0.295352041721344,0.059493523091077805,0.9937789440155029,0.5097039341926575,0.17011603713035583,-0.18004511296749115,0.9791572690010071,0.44487643241882324,0.20269426703453064,0.1779884546995163,0.9295902848243713,0.5103441476821899,0.05337729677557945,-0.11127384006977081,0.9412482976913452,0.47252950072288513,0.12266214191913605,0.205790176987648,0.9144921898841858,0.5066370964050293,0.028473543003201485,-0.1199471578001976,0.905963122844696,0.47647222876548767,0.08288595825433731,0.2144012600183487,0.8815463781356812,0.5080357193946838,0.03205915167927742,-0.09765014052391052,0.8992245197296143,0.477128803730011,0.08323994278907776,0.20578859746456146,0.8690420985221863,0.5071152448654175,0.055962223559617996,-0.10326666384935379,0.8930647373199463,0.47771507501602173,0.10963431745767593,0.19674591720104218,0.8498309850692749,0.4397749900817871,0.5936379432678223,-0.10029453784227371,0.99871826171875,0.4398514926433563,0.584524393081665,0.10027974843978882,0.996884286403656,0.49455344676971436,0.676861047744751,-0.22488915920257568,0.9113897085189819,0.33644941449165344,0.6256691813468933,0.0884532630443573,0.9060173034667969,0.4841296076774597,0.848724365234375,-0.1827981024980545,0.8537054061889648,0.2426547259092331,0.6222789287567139,0.33275365829467773,0.7622261643409729,0.4773741662502289,0.7342091798782349,-0.17882125079631805,0.7953050136566162,0.3674137592315674,0.6031085848808289,0.3613419532775879,0.7602990865707397,0.4537385106086731,0.9407919049263,-0.26674312353134155,0.8399053812026978,0.34489864110946655,0.6649653911590576,0.3933965563774109,0.7311564087867737,1.0
7,0.4980695843696594,0.2618776857852936,-0.2683762311935425,0.9971176981925964,0.504420816898346,0.2440262734889984,-0.25259754061698914,0.9969624280929565,0.5063391923904419,0.24365714192390442,-0.2526872754096985,0.9967392086982727,0.5120936632156372,0.24343818426132202,-0.2528601586818695,0.9972703456878662,0.4936175048351288,0.24463991820812225,-0.25390714406967163,0.9962961673736572,0.4889039397239685,0.24471567571163177,-0.25403231382369995,0.9954231381416321,0.4840948283672333,0.24523940682411194,-0.25412437319755554,0.9961151480674744,0.5132810473442078,0.2538561522960663,-0.16788741946220398,0.9956442713737488,0.47827932238578796,0.25696417689323425,-0.15416304767131805,0.9950155019760132,0.5008976459503174,0.2835041582584381,-0.2331663966178894,0.9927831292152405,0.4911421537399292,0.28435054421424866,-0.23546379804611206,0.990059494972229,0.4762246906757355,0.34535303711891174,-0.16058626770973206,0.9959185719490051,0.45696327090263367,0.3363151252269745,-0.11172176897525787,0.9929772019386292,0.5545610785484314,0.2156953066587448,-0.2560122311115265,0.9800271391868591,0.44453683495521545,0.21093125641345978,-0.17376334965229034,0.9226057529449463,0.5159810781478882,0.08545339852571487,-0.29392123222351074,0.942448616027832,0.4860977530479431,0.08984245359897614,-0.2059151828289032,0.8961451053619385,0.5108464360237122,0.056949783116579056,-0.3170924782752991,0.9043164849281311,0.49704623222351074,0.06475531309843063,-0.24404498934745789,0.8518109917640686,0.5081732273101807,0.05782013759016991,-0.29724758863449097,0.896909236907959,0.49690690636634827,0.06812947243452072,-0.2301226258277893,0.8381999731063843,0.5081658959388733,0.07052497565746307,-0.2884366512298584,0.8903847932815552,0.49460461735725403,0.07838892936706543,-0.20775793492794037,0.8220875263214111,0.405411958694458,0.6189693212509155,-0.025852402672171593,0.997982919216156,0.375746488571167,0.6080215573310852,0.02589407190680504,0.9967391490936279,0.41782346367836,0.7598065733909607,-0.009554650634527206,0.885257363319397,0.3848206102848053,0.694661021232605,-0.17598752677440643,0.8943734765052795,0.48644715547561646,0.885174036026001,0.14734603464603424,0.8206596374511719,0.48807573318481445,0.7769034504890442,-0.1097182184457779,0.7543185949325562,0.4975646436214447,0.8983784317970276,0.16049160063266754,0.7624263763427734,0.5037707090377808,0.7828382849693298,-0.10497482866048813,0.7515722513198853,0.5009326934814453,0.9227381944656372,0.07972173392772675,0.8062852025032043,0.5031052231788635,0.8342419862747192,-0.19139109551906586,0.7231027483940125,1.0
8,0.3972148895263672,0.23203690350055695,-0.31377601623535156,0.9970664381980896,0.4065491259098053,0.21824952960014343,-0.2801271378993988,0.9968968629837036,0.4145966172218323,0.22084160149097443,-0.2800464630126953,0.9967615604400635,0.42324456572532654,0.22400546073913574,-0.28025922179222107,0.9972191452980042,0.38676634430885315,0.21283237636089325,-0.2769085168838501,0.9959135055541992,0.37806108593940735,0.21035060286521912,-0.2770322263240814,0.9949984550476074,0.36960721015930176,0.20835737884044647,-0.2772505581378937,0.9955581426620483,0.4418555200099945,0.23839223384857178,-0.10692466795444489,0.9957056045532227,0.3612682819366455,0.21804919838905334,-0.08585219830274582,0.9947438836097717,0.4116886556148529,0.2587355673313141,-0.24778857827186584,0.9931349754333496,0.3876577317714691,0.24992191791534424,-0.2411726862192154,0.9901288151741028,0.49239134788513184,0.3257906138896942,-0.11068014055490494,0.9962354898452759,0.3410150706768036,0.28340473771095276,-0.0006901004817336798,0.9931817054748535,0.48984768986701965,0.1709829866886139,-0.24325735867023468,0.9798074960708618,0.2993442118167877,0.13582664728164673,-0.022883890196681023,0.9283490180969238,0.40941497683525085,0.057055436074733734,-0.23652294278144836,0.9385082721710205,0.3321903944015503,0.030771417543292046,-0.008568517863750458,0.8981810212135315,0.390389084815979,0.02694493718445301,-0.2726907432079315,0.8949581384658813,0.3446102440357208,0.011100726202130318,-0.033744629472494125,0.8506032824516296,0.3868448734283447,0.02595994807779789,-0.2358076423406601,0.8873987197875977,0.34801679849624634,0.014208092354238033,-0.0033725604880601168,0.8380244970321655,0.3900893032550812,0.037976302206516266,-0.2319002002477646,0.8855728507041931,0.3477226197719574,0.022573472931981087,-0.007850551046431065,0.8250479102134705,0.47801411151885986,0.6250134110450745,-0.05551998317241669,0.9980237483978271,0.35980573296546936,0.5668134689331055,0.05518901348114014,0.9964627027511597,0.48047539591789246,0.6805047392845154,-0.5246049761772156,0.8958691954612732,0.21971900761127472,0.6313698887825012,-0.07730995118618011,0.9018683433532715,0.48818251490592957,0.8898351788520813,-0.3761169910430908,0.8367834091186523,0.40436333417892456,0.6232637166976929,0.40737247467041016,0.7547335624694824,0.48579078912734985,0.9195659160614014,-0.3643162250518799,0.7796799540519714,0.4293029010295868,0.6219866871833801,0.45921769738197327,0.7516010403633118,0.4756040871143341,0.9774362444877625,-0.5651965141296387,0.823194146156311,0.45002564787864685,0.7103627324104309,0.4572698473930359,0.7289535403251648,1.0
9,0.4916887879371643,0.2611078917980194,-0.4999755322933197,0.9967620372772217,0.49991512298583984,0.24409328401088715,-0.42971566319465637,0.996376633644104,0.5077838897705078,0.24375993013381958,-0.429720014333725,0.9962276220321655,0.5155717134475708,0.24348953366279602,-0.43003880977630615,0.996553361415863,0.47050797939300537,0.24344228208065033,-0.4487070143222809,0.9953692555427551,0.4585690200328827,0.2427583485841751,-0.4488092064857483,0.9945197701454163,0.4468824863433838,0.24252644181251526,-0.4490032494068146,0.9949357509613037,0.517581045627594,0.25168582797050476,-0.09877246618270874,0.9955785274505615,0.43024444580078125,0.25151124596595764,-0.17662276327610016,0.9940634369850159,0.5019820332527161,0.2769104540348053,-0.37657517194747925,0.9921284317970276,0.4697149693965912,0.2752237915992737,-0.40092378854751587,0.9895854592323303,0.5616747736930847,0.31213971972465515,-0.040698498487472534,0.9963662624359131,0.3680446147918701,0.32019171118736267,-0.1764124035835266,0.9937219023704529,0.6217102408409119,0.19748960435390472,-0.10846641659736633,0.977159321308136,0.31657731533050537,0.19302204251289368,-0.4396427869796753,0.9348273873329163,0.5083832144737244,0.0935826301574707,-0.12151199579238892,0.9337330460548401,0.42782291769981384,0.09002149105072021,-0.449680894613266,0.9048881530761719,0.4913804531097412,0.061710603535175323,-0.16417962312698364,0.8834502100944519,0.45285090804100037,0.06423336267471313,-0.5022543668746948,0.8562312722206116,0.4819382131099701,0.06275557726621628,-0.13781622052192688,0.8748712539672852,0.45325836539268494,0.06640057265758514,-0.45171111822128296,0.8438459634780884,0.4834531545639038,0.07405657321214676,-0.12306175380945206,0.8751669526100159,0.4496593177318573,0.0761173814535141,-0.44104254245758057,0.8319318294525146,0.5493985414505005,0.5775120258331299,0.0484415702521801,0.9981744885444641,0.4161655604839325,0.5998061895370483,-0.04841857776045799,0.9967789649963379,0.730851411819458,0.6627575755119324,-0.5050161480903625,0.9006987810134888,0.44371336698532104,0.7490691542625427,-0.2597907781600952,0.9064714908599854,0.5221392512321472,0.655155599117279,0.23169079422950745,0.8054566979408264,0.49209773540496826,0.9045334458351135,0.24337343871593475,0.7731906175613403,0.48862457275390625,0.640012800693512,0.3122820258140564,0.7637807726860046,0.5042952299118042,0.9254305958747864,0.28568971157073975,0.7657696604728699,0.46052470803260803,0.7216852307319641,0.20879171788692474,0.8048032522201538,0.48648807406425476,0.9730940461158752,0.038584236055612564,0.7479867935180664,1.0
